id,phase,session,no,type,prime,loc,iti,contrast_blue,contrast_red,contrast2_blue,contrast2_red,lum_left,lum_right,domAns,domAns2,vivid,vividrt,rt,eyeDom,trialInitTime,stimShownTime,time,timeSecs,filePath,experiment_version
0001,BRT_switchrate,1,0,img,B,BR,0.25,1.0,0.6799999999999997,nan,nan,nan,nan,red,nan,nan,nan,3.9787844000002224,left,nan,nan,nan,nan,C:\code\projects\japan_cost\mental_imagery\BRT\BRT_TLK\data\subject_0001\subject_0001_BRT_img_trials_ses_1_2023_08_08_01_48_15_.csv,0.1
0001,BRT_switchrate,1,0,img,B,BR,0.25,1.0,0.6799999999999997,nan,nan,nan,nan,blue,nan,nan,nan,5.880481000000145,left,nan,nan,nan,nan,C:\code\projects\japan_cost\mental_imagery\BRT\BRT_TLK\data\subject_0001\subject_0001_BRT_img_trials_ses_1_2023_08_08_01_48_15_.csv,0.1
0001,BRT_switchrate,1,0,img,B,BR,0.25,1.0,0.6799999999999997,nan,nan,nan,nan,red,nan,nan,nan,9.493378799999846,left,nan,nan,nan,nan,C:\code\projects\japan_cost\mental_imagery\BRT\BRT_TLK\data\subject_0001\subject_0001_BRT_img_trials_ses_1_2023_08_08_01_48_15_.csv,0.1
0001,BRT_switchrate,1,0,img,B,BR,0.25,1.0,0.6799999999999997,nan,nan,nan,nan,blue,nan,nan,nan,13.859946000000491,left,nan,nan,nan,nan,C:\code\projects\japan_cost\mental_imagery\BRT\BRT_TLK\data\subject_0001\subject_0001_BRT_img_trials_ses_1_2023_08_08_01_48_15_.csv,0.1
0001,BRT_switchrate,1,0,img,B,BR,0.25,1.0,0.6799999999999997,nan,nan,nan,nan,red,nan,nan,nan,16.19313189999957,left,nan,nan,nan,nan,C:\code\projects\japan_cost\mental_imagery\BRT\BRT_TLK\data\subject_0001\subject_0001_BRT_img_trials_ses_1_2023_08_08_01_48_15_.csv,0.1
